% Age (Ma)         ecc            prec           obl
  -47705.000       0.022814      -0.022690       0.398677
  -47700.000       0.018431       0.003420       0.393468
  -47695.000       0.013707       0.013048       0.394787
  -47690.000       0.008877      -0.004833       0.401723
  -47685.000       0.005844      -0.001727       0.410084
  -47680.000       0.007880       0.006949       0.415329
  -47675.000       0.012482      -0.008791       0.413763
  -47670.000       0.017813      -0.011464       0.405615
  -47665.000       0.023200       0.018275       0.395683
  -47660.000       0.028368       0.017107       0.390925
  -47655.000       0.033281      -0.026670       0.396037
  -47650.000       0.037798      -0.023391       0.407939
  -47645.000       0.041934       0.031304       0.418312
  -47640.000       0.045289       0.032751       0.419852
  -47635.000       0.047868      -0.030582       0.411001
  -47630.000       0.049477      -0.039293       0.397402
  -47625.000       0.050133       0.030045       0.388113
  -47620.000       0.049453       0.039574       0.389617
  -47615.000       0.047552      -0.027869       0.400175
  -47610.000       0.044482      -0.037271       0.412321
  -47605.000       0.040257       0.019197       0.419305
  -47600.000       0.034764       0.031990       0.418260
  -47595.000       0.028501      -0.008480       0.410776
  -47590.000       0.021896      -0.021503       0.400262
  -47585.000       0.015225       0.000122       0.391543
  -47580.000       0.009183       0.008425       0.389275
  -47575.000       0.007365       0.007196       0.395038
  -47570.000       0.011444       0.005264       0.406715
  -47565.000       0.017350      -0.012288       0.417624
  -47560.000       0.023204      -0.019341       0.421040
  -47555.000       0.028602       0.011867       0.414419
  -47550.000       0.033268       0.031632       0.401025
  -47545.000       0.037438      -0.009260       0.389881
  -47540.000       0.040928      -0.040055       0.389224
  -47535.000       0.043755       0.006665       0.399167
  -47530.000       0.045648       0.045521       0.411662
  -47525.000       0.046820       0.001034       0.417726
  -47520.000       0.047129      -0.046817       0.414232
  -47515.000       0.046497      -0.008608       0.404555
  -47510.000       0.044709       0.043593       0.395961
  -47505.000       0.041950       0.010084       0.394038
  -47500.000       0.038242      -0.036934       0.398861
  -47495.000       0.033425      -0.009813       0.406390
  -47490.000       0.027725       0.026122       0.412043
  -47485.000       0.021454       0.008057       0.413559
  -47480.000       0.014925      -0.013662       0.410334
  -47475.000       0.008140      -0.003296       0.403375
  -47470.000       0.001555       0.001554       0.395735
  -47465.000       0.005226      -0.003516       0.391678
  -47460.000       0.010945       0.008664       0.395195
  -47455.000       0.016035       0.009720       0.405588
  -47450.000       0.020301      -0.015551       0.416712
  -47445.000       0.023702      -0.016651       0.421253
  -47440.000       0.026044       0.016924       0.415266
  -47435.000       0.027651       0.022147       0.401710
  -47430.000       0.028457      -0.016260       0.389242
  -47425.000       0.028535      -0.023672       0.386753
  -47420.000       0.027725       0.015013       0.395816
  -47415.000       0.026401       0.022837       0.409230
  -47410.000       0.024486      -0.010892       0.418177
  -47405.000       0.021879      -0.020165       0.418234
  -47400.000       0.018728       0.006982       0.410939
  -47395.000       0.015221       0.013773       0.401521
  -47390.000       0.011672      -0.006732       0.395080
  -47385.000       0.008613      -0.004635       0.394249
  -47380.000       0.008217       0.008199       0.398278
  -47375.000       0.011085      -0.005689       0.404712
  -47370.000       0.015335      -0.011257       0.410670
  -47365.000       0.019863       0.014615       0.413224
  -47360.000       0.024157       0.016006       0.410736
  -47355.000       0.027879      -0.020864       0.403993
  -47350.000       0.030660      -0.020412       0.397008
  -47345.000       0.032500       0.024140       0.395054
  -47340.000       0.033293       0.022883       0.400223
  -47335.000       0.033087      -0.022628       0.408952
  -47330.000       0.031894      -0.025249       0.414625
  -47325.000       0.030099       0.015399       0.412824
  -47320.000       0.027628       0.025373       0.404459
  -47315.000       0.024792      -0.006619       0.395501
  -47310.000       0.021731      -0.021585       0.392783
  -47305.000       0.018842      -0.001716       0.398211
  -47300.000       0.016364       0.015170       0.407598
  -47295.000       0.014836       0.010421       0.414479
  -47290.000       0.014554      -0.004847       0.415127
  -47285.000       0.015958      -0.015879       0.410052
  -47280.000       0.018808      -0.008164       0.402402
  -47275.000       0.022851       0.017404       0.396184
  -47270.000       0.027491       0.021390       0.394168
  -47265.000       0.032351      -0.016497       0.396953
  -47260.000       0.036928      -0.033834       0.403487
  -47255.000       0.041131       0.011902       0.410946
  -47250.000       0.044640       0.043963       0.415589
  -47245.000       0.047242      -0.002696       0.414513
  -47240.000       0.048755      -0.048699       0.407565
  -47235.000       0.049119      -0.006579       0.398376
  -47230.000       0.048205       0.047189       0.392852
  -47225.000       0.046277       0.012947       0.394857
  -47220.000       0.043516      -0.040250       0.402748
  -47215.000       0.040290      -0.020677       0.410815
  -47210.000       0.036821       0.027471       0.413842
  -47205.000       0.033521       0.027257       0.410751
  -47200.000       0.030763      -0.011517       0.404532
  -47195.000       0.028979      -0.028735       0.399748
  -47190.000       0.028259      -0.003680       0.399106
  -47185.000       0.028467       0.026265       0.401801
  -47180.000       0.029315       0.017840       0.405248
  -47175.000       0.030706      -0.019013       0.407407
  -47170.000       0.032424      -0.029371       0.407511
  -47165.000       0.034495       0.007664       0.405903
  -47160.000       0.036779       0.036756       0.403447
  -47155.000       0.039101       0.005192       0.401220
  -47150.000       0.041299      -0.039712       0.400701
  -47145.000       0.043244      -0.017182       0.402912
  -47140.000       0.044748       0.038593       0.406984
  -47135.000       0.045571       0.027758       0.410390
  -47130.000       0.045544      -0.032526       0.410367
  -47125.000       0.044498      -0.034519       0.406196
  -47120.000       0.042445       0.023392       0.400244
  -47115.000       0.039498       0.034837       0.396469
  -47110.000       0.035847      -0.013580       0.397602
  -47105.000       0.031701      -0.030693       0.402960
  -47100.000       0.027531       0.001897       0.409114
  -47095.000       0.023725       0.023364       0.412577
  -47090.000       0.020854       0.009538       0.411775
  -47085.000       0.019366      -0.013301       0.407550
  -47080.000       0.019321      -0.017545       0.402231
  -47075.000       0.020258       0.003049       0.398270
  -47070.000       0.021604       0.021550       0.397400
  -47065.000       0.022843       0.005842       0.399897
  -47060.000       0.023835      -0.021685       0.404507
  -47055.000       0.024507      -0.013729       0.408970
  -47050.000       0.024902       0.018118       0.411166
  -47045.000       0.024905       0.019729       0.410118
  -47040.000       0.024735      -0.012191       0.406488
  -47035.000       0.024220      -0.022382       0.402263
  -47030.000       0.023542       0.006713       0.399597
  -47025.000       0.022489       0.022040       0.399703
  -47020.000       0.021017      -0.002656       0.402193
  -47015.000       0.018961      -0.018920       0.405420
  -47010.000       0.016471       0.000325       0.407737
  -47005.000       0.013448       0.013448       0.408062
  -47000.000       0.010088      -0.000175       0.406444
  -46995.000       0.006585      -0.006519       0.404039
  -46990.000       0.003632       0.002012       0.402438
  -46985.000       0.003291      -0.000341       0.402738
  -46980.000       0.005579      -0.004493       0.404534
  -46975.000       0.008122       0.005744       0.406306
  -46970.000       0.010095       0.006799       0.406576
  -46965.000       0.011390      -0.008478       0.404986
  -46960.000       0.011853      -0.008028       0.402668
  -46955.000       0.011555       0.008209       0.401327
  -46950.000       0.010541       0.007804       0.402019
  -46945.000       0.008918      -0.005316       0.404364
  -46940.000       0.006969      -0.006168       0.406995
  -46935.000       0.004843       0.000873       0.408693
